timestamp, instanceID, sourceID, sourceName, targetID, targetName, attackID, damage, IsJA, IsCrit, IsMultiHit, IsMisc, IsMisc2
0,0,13747650,YOU,0,0,0,0,0,0,0,0,0
1549080088,0,0,Unknown,13474053,スガル,1446307492,129,0,0,0,1,1
1549080092,0,10977950,VV@nko,10977950,VV@nko,410138,-673,0,0,0,1,0
1549080093,0,13474053,スガル,13474053,スガル,470106,-193,0,0,0,1,0
1549080108,0,0,Unknown,13474053,スガル,1446307492,129,0,0,0,1,1
1549080112,0,13474053,スガル,13474053,スガル,470106,-193,0,0,0,1,0
1549080113,5757,10282280,飛咲　真也,51,MEDN,3043390195,11606,1,1,0,0,0
1549080114,0,13474053,スガル,13474053,スガル,2608912395,-30,0,0,0,1,0
1549080114,5757,13474053,スガル,51,MEDN,718899304,4663,1,0,0,0,0
1549080114,0,13474053,スガル,13474053,スガル,2608912395,-30,0,0,0,1,0
1549080114,5757,13474053,スガル,51,MEDN,718899304,4606,1,0,0,0,0
1549080114,0,13474053,スガル,13474053,スガル,2608912395,-30,0,0,0,1,0
1549080114,5757,13474053,スガル,51,MEDN,718899304,4732,1,0,0,0,0
1549080114,0,13474053,スガル,13474053,スガル,2608912395,-30,0,0,0,1,0
1549080114,5757,13474053,スガル,51,MEDN,718899304,4594,1,0,0,0,0
1549080114,5757,10282280,飛咲　真也,51,MEDN,673837877,2464,1,0,0,0,0
1549080114,0,13474053,スガル,13474053,スガル,2608912395,-30,0,0,0,1,0
1549080114,5757,13474053,スガル,51,MEDN,718899304,4801,1,1,0,0,0
1549080114,5757,10282280,飛咲　真也,51,MEDN,673837877,2404,1,0,0,0,0
1549080114,5757,10282280,飛咲　真也,51,MEDN,673837877,2505,1,1,0,0,0
1549080114,5757,10282280,飛咲　真也,51,MEDN,673837877,24914,1,0,0,0,0
1549080114,5757,10282280,飛咲　真也,51,MEDN,673837877,25048,1,1,0,0,0
1549080114,0,13474053,スガル,13474053,スガル,2608912395,-30,0,0,0,1,0
1549080114,5757,13474053,スガル,51,MEDN,1830196905,9432,1,0,0,0,0
1549080114,5757,10282280,飛咲　真也,51,MEDN,673837877,25048,1,1,0,0,0
1549080114,5757,12921047,フィーナ,51,MEDN,2272169032,5039,1,1,0,0,0
1549080114,5757,12921047,フィーナ,51,MEDN,2272169032,5039,1,1,0,0,0
1549080114,5757,10338923,マーキュ,51,MEDN,2920779330,8537,0,0,0,0,0
1549080114,0,13474053,スガル,13474053,スガル,2608912395,-30,0,0,0,1,0
1549080114,5757,13474053,スガル,51,MEDN,1830196905,9293,1,0,0,0,0
1549080114,5757,12921047,フィーナ,51,MEDN,2272169032,5039,1,1,0,0,0
1549080114,5757,14176825,esaru,51,MEDN,1403081519,11393,1,0,0,0,0
1549080114,5757,14176825,esaru,51,MEDN,1403081519,12402,1,1,0,0,0
1549080115,0,10977950,VV@nko,10977950,VV@nko,2608912395,-11,0,0,0,1,0
1549080115,5757,10977950,VV@nko,51,MEDN,3043390195,1140,1,0,0,0,0
1549080115,0,13474053,スガル,13474053,スガル,2608912395,-30,0,0,0,1,0
1549080115,5757,13474053,スガル,51,MEDN,1830196905,9517,1,0,0,0,0
1549080115,5757,13747650,緋炎,51,MEDN,1652495452,35745,1,1,0,0,0
1549080115,5757,14176825,esaru,51,MEDN,1403081519,11450,1,0,0,0,0
1549080115,0,10977950,VV@nko,10977950,VV@nko,2608912395,-11,0,0,0,1,0
1549080115,5757,10977950,VV@nko,51,MEDN,3043390195,1127,1,0,0,0,0
1549080115,5757,14176825,esaru,51,MEDN,1403081519,12402,1,1,0,0,0
1549080115,5757,10338923,マーキュ,51,MEDN,3771080959,21357,0,0,0,0,0
1549080115,5757,14176825,esaru,51,MEDN,1403081519,12402,1,1,0,0,0
1549080115,0,10977950,VV@nko,10977950,VV@nko,2608912395,-11,0,0,0,1,0
1549080115,5757,10977950,VV@nko,51,MEDN,3043390195,1106,1,0,0,0,0
1549080115,0,13474053,スガル,13474053,スガル,2608912395,-30,0,0,0,1,0
1549080115,5757,13474053,スガル,51,MEDN,1830196905,9524,1,0,0,0,0
1549080115,0,10977950,VV@nko,10977950,VV@nko,2608912395,-11,0,0,0,1,0
1549080115,5757,10977950,VV@nko,51,MEDN,3043390195,1141,1,0,0,0,0
1549080115,5757,13747650,緋炎,51,MEDN,2998595631,4028,1,0,0,0,0
1549080115,5757,13747650,緋炎,51,MEDN,2998595631,3995,1,0,0,0,0
1549080115,5757,13747650,緋炎,51,MEDN,2998595631,5027,1,1,0,0,0
1549080115,0,13474053,スガル,13474053,スガル,2608912395,-30,0,0,0,1,0
1549080115,5757,13474053,スガル,51,MEDN,1830196905,9331,1,0,0,0,0
1549080115,5757,13747650,緋炎,51,MEDN,2998595631,5027,1,1,0,0,0
1549080115,0,10977950,VV@nko,10977950,VV@nko,2608912395,-24,0,0,0,1,0
1549080115,5757,10977950,VV@nko,51,MEDN,673837877,2454,1,0,0,0,0
1549080115,0,10977950,VV@nko,10977950,VV@nko,2608912395,-24,0,0,0,1,0
1549080115,5757,10977950,VV@nko,51,MEDN,673837877,2433,1,0,0,0,0
1549080115,5757,10282280,飛咲　真也,51,MEDN,673837877,2496,1,0,0,0,0
1549080115,5757,10282280,飛咲　真也,51,MEDN,673837877,2484,1,0,0,0,0
1549080115,0,10977950,VV@nko,10977950,VV@nko,2608912395,-23,0,0,0,1,0
1549080115,5757,10977950,VV@nko,51,MEDN,673837877,2379,1,0,0,0,0
1549080115,0,13474053,スガル,13474053,スガル,2608912395,-30,0,0,0,1,0
1549080115,5757,13474053,スガル,51,MEDN,3710313763,6942,1,0,0,0,0
1549080115,5757,10338923,マーキュ,51,MEDN,3771080959,21105,0,0,0,0,0
1549080115,0,10977950,VV@nko,10977950,VV@nko,2608912395,-24,0,0,0,1,0
1549080115,5757,10977950,VV@nko,51,MEDN,673837877,2481,1,1,0,0,0
1549080116,0,10977950,VV@nko,10977950,VV@nko,2608912395,-24,0,0,0,1,0
1549080116,5757,10977950,VV@nko,51,MEDN,673837877,2481,1,1,0,0,0
1549080116,0,10977950,VV@nko,10977950,VV@nko,2608912395,-24,0,0,0,1,0
1549080116,5757,10977950,VV@nko,51,MEDN,673837877,2463,1,0,0,0,0
1549080116,0,13670795,ミリム,13670795,ミリム,2608912395,-13,0,0,0,1,0
1549080116,5757,13670795,ミリム,51,MEDN,3132894402,1311,1,0,0,0,0
1549080116,5757,13747650,緋炎,51,MEDN,2726424864,19182,1,1,0,0,0
1549080116,0,13670795,ミリム,13670795,ミリム,2608912395,-15,0,0,0,1,0
1549080116,5757,13670795,ミリム,51,MEDN,3132894402,1537,1,1,0,0,0
1549080116,0,13670795,ミリム,13670795,ミリム,2608912395,-12,0,0,0,1,0
1549080116,5757,13670795,ミリム,51,MEDN,3132894402,1277,1,0,0,0,0
1549080116,5757,13747650,緋炎,51,MEDN,2726424864,14986,1,0,0,0,0
1549080116,5757,10282280,飛咲　真也,51,MEDN,673837877,2445,1,0,0,0,0
1549080116,0,13670795,ミリム,13670795,ミリム,2608912395,-15,0,0,0,1,0
1549080116,5757,13670795,ミリム,51,MEDN,3132894402,1537,1,1,0,0,0
1549080116,5757,10282280,飛咲　真也,51,MEDN,673837877,2419,1,0,0,0,0
1549080116,5757,10282280,飛咲　真也,51,MEDN,673837877,2392,1,0,0,0,0
1549080116,5757,13747650,緋炎,51,MEDN,2726424864,7673,1,1,0,0,0
1549080116,5757,13747650,緋炎,51,MEDN,2726424864,7673,1,1,0,0,0
1549080116,0,13670795,ミリム,13670795,ミリム,2608912395,-11,0,0,0,1,0
1549080116,5757,13670795,ミリム,51,MEDN,1923738865,1173,0,1,0,0,0
1549080116,0,13670795,ミリム,13670795,ミリム,2608912395,-11,0,0,0,1,0
1549080116,5757,13670795,ミリム,51,MEDN,1923738865,1173,0,1,0,0,0
1549080117,0,13670795,ミリム,13670795,ミリム,2608912395,-11,0,0,0,1,0
1549080117,5757,13670795,ミリム,51,MEDN,1923738865,1173,0,1,0,0,0
1549080117,0,13474053,スガル,13474053,スガル,2608912395,-26,0,0,0,1,0
1549080117,5757,13474053,スガル,51,MEDN,3043390195,2679,1,0,0,0,0
1549080117,0,13670795,ミリム,13670795,ミリム,2608912395,-9,0,0,0,1,0
1549080117,5757,13670795,ミリム,51,MEDN,1923738865,938,0,1,1,0,0
1549080117,0,13474053,スガル,13474053,スガル,2608912395,-26,0,0,0,1,0
1549080117,5757,13474053,スガル,51,MEDN,3043390195,2647,1,0,0,0,0
1549080117,0,51,MEDN,10282280,飛咲　真也,2392939961,667,0,0,0,0,0
1549080117,0,13670795,ミリム,13670795,ミリム,2608912395,-10,0,0,0,1,0
1549080117,5757,13670795,ミリム,51,MEDN,1901223401,1048,0,0,1,0,0
1549080117,0,13670795,ミリム,13670795,ミリム,2608912395,-10,0,0,0,1,0
1549080117,5757,13670795,ミリム,51,MEDN,1901223401,1057,0,0,1,0,0
1549080117,0,13670795,ミリム,13670795,ミリム,2608912395,-10,0,0,0,1,0
1549080117,5757,13670795,ミリム,51,MEDN,1901223401,1062,0,0,1,0,0
1549080117,5757,10338923,マーキュ,51,MEDN,745748621,7039,0,0,0,0,0
1549080117,0,13670795,ミリム,13670795,ミリム,2608912395,-10,0,0,0,1,0
1549080117,5757,13670795,ミリム,51,MEDN,1901223401,1042,0,0,1,0,0
1549080117,5757,10338923,マーキュ,51,MEDN,745791480,6256,0,0,0,1,0
1549080118,0,13670795,ミリム,13670795,ミリム,2608912395,-13,0,0,0,1,0
1549080118,5757,13670795,ミリム,51,MEDN,1901223406,1313,0,1,1,0,0
1549080118,5757,10338923,マーキュ,51,MEDN,2920779330,7523,0,0,0,0,0
1549080118,5757,12921047,フィーナ,51,MEDN,3671760384,67189,1,1,0,0,0
1549080118,0,13670795,ミリム,13670795,ミリム,2608912395,-20,0,0,0,1,0
1549080118,5757,13670795,ミリム,51,MEDN,2628225583,2068,0,1,0,0,0
1549080118,0,13670795,ミリム,13670795,ミリム,2608912395,-20,0,0,0,1,0
1549080118,5757,13670795,ミリム,51,MEDN,2628225583,2068,0,1,0,0,0
1549080118,5757,13747650,緋炎,51,MEDN,1652495452,25016,1,0,0,0,0
1549080118,5757,12921047,フィーナ,51,MEDN,294264342,16798,1,1,0,1,0
1549080118,5757,13747650,緋炎,51,MEDN,2998595631,4406,1,1,0,0,0
1549080118,5757,10338923,マーキュ,51,MEDN,745791480,7077,0,0,0,1,0
1549080118,5757,13747650,緋炎,51,MEDN,2998595631,4406,1,1,0,0,0
1549080119,5757,13747650,緋炎,51,MEDN,2998595631,4406,1,1,0,0,0
1549080119,5757,13747650,緋炎,51,MEDN,2998595631,4406,1,1,0,0,0
1549080119,5757,13747650,緋炎,51,MEDN,2620269130,1731,1,0,0,0,0
1549080119,5757,12921047,フィーナ,51,MEDN,294264342,16798,1,1,0,1,0
1549080119,5757,12921047,フィーナ,51,MEDN,294264342,16798,1,1,0,1,0
1549080119,5757,10338923,マーキュ,51,MEDN,745791480,7314,0,0,0,1,0
1549080119,5757,13747650,緋炎,51,MEDN,2620269130,1730,1,0,0,0,0
1549080119,5757,13182776,unagi,51,MEDN,3132894402,720,1,0,1,0,0
1549080120,5757,13747650,緋炎,51,MEDN,3746811944,8343,1,0,0,0,0
1549080120,5757,13182776,unagi,51,MEDN,3132894402,725,1,0,1,0,0
1549080120,0,51,MEDN,10831773,アリサ,2392939961,1083,0,0,0,0,0
1549080120,5757,13182776,unagi,51,MEDN,3132894402,717,1,0,1,0,0
1549080120,5757,13747650,緋炎,51,MEDN,3746811944,8266,1,0,0,0,0
1549080120,0,51,MEDN,12921047,フィーナ,2392939961,491,0,0,0,0,0
1549080120,5757,13747650,緋炎,51,MEDN,2620269130,2183,1,1,0,0,0
1549080120,0,10831773,アリサ,10831773,アリサ,2925757256,-1032,0,0,0,1,1
1549080120,5757,13182776,unagi,51,MEDN,3132894402,737,1,0,1,0,0
1549080120,0,10831773,アリサ,10831773,アリサ,2601577393,-1043,0,0,0,0,0
1549080120,5727,51,MEDN,10338923,マーキュ,2392939961,1,0,0,0,0,0
1549080120,5757,13747650,緋炎,51,MEDN,3746811944,8351,1,0,0,0,0
1549080120,5757,13747650,緋炎,51,MEDN,2620268940,3334,1,0,0,0,0
1549080120,5757,12921047,フィーナ,51,MEDN,3671760384,67189,1,1,0,0,0
1549080120,5757,13182776,unagi,51,MEDN,1923738865,907,1,0,1,0,0
1549080120,5757,13747650,緋炎,51,MEDN,2620269130,1736,1,0,0,0,0
1549080120,5757,13182776,unagi,51,MEDN,1923738865,890,1,0,1,0,0
1549080120,5757,13747650,緋炎,51,MEDN,2620268940,3309,1,0,0,0,0
1549080120,5757,13182776,unagi,51,MEDN,1923738870,942,1,0,1,0,0
1549080120,5757,10338923,マーキュ,51,MEDN,745791480,7321,0,1,0,1,0
1549080121,5757,13182776,unagi,51,MEDN,1923738870,956,1,0,1,0,0
1549080121,5757,12921047,フィーナ,51,MEDN,2272172706,3506,1,1,0,0,0
1549080121,5757,12921047,フィーナ,51,MEDN,2272172706,8765,1,1,0,0,0
1549080121,5727,51,MEDN,10338923,マーキュ,2392939961,46,0,0,0,0,0
1549080121,5727,10338923,マーキュ,10338923,マーキュ,926712517,-248,0,0,0,1,1
1549080121,5757,13747650,緋炎,51,MEDN,2620268940,1678,1,1,0,0,0
1549080121,5757,13747650,緋炎,51,MEDN,2620268940,1332,1,0,0,0,0
1549080121,5757,10338923,マーキュ,51,MEDN,745791480,7125,0,0,0,1,0
1549080122,5757,13182776,unagi,51,MEDN,3132894403,735,1,0,1,0,0
1549080122,0,13670795,ミリム,13670795,ミリム,2608912395,-16,0,0,0,1,0
1549080122,5757,13670795,ミリム,51,MEDN,534488752,1637,0,0,0,0,0
1549080122,0,13670795,ミリム,13670795,ミリム,2608912395,-19,0,0,0,1,0
1549080122,5757,13670795,ミリム,51,MEDN,534488752,1970,0,1,0,0,0
1549080122,5757,13182776,unagi,51,MEDN,3132894403,744,1,0,1,0,0
1549080122,5757,13747650,緋炎,51,MEDN,2620268940,1332,1,0,0,0,0
1549080122,5757,13747650,緋炎,51,MEDN,2620269130,873,1,1,0,0,0
1549080122,0,13670795,ミリム,13670795,ミリム,2608912395,-20,0,0,0,1,0
1549080122,5757,13670795,ミリム,51,MEDN,2628225583,2068,0,1,0,0,0
1549080122,5757,13182776,unagi,51,MEDN,3132894403,734,1,0,1,0,0
1549080122,0,10282280,飛咲　真也,10282280,飛咲　真也,470106,-106,0,0,0,1,0
1549080122,5757,13182776,unagi,51,MEDN,3132894403,797,1,1,1,0,0
1549080122,5757,12921047,フィーナ,51,MEDN,2272169032,320,0,1,0,0,0
1549080122,5757,13747650,緋炎,51,MEDN,2620269130,873,1,1,0,0,0
1549080122,5757,13747650,緋炎,51,MEDN,2620268940,1678,1,1,0,0,0
1549080122,0,13670795,ミリム,13670795,ミリム,2608912395,-10,0,0,0,1,0
1549080122,5757,13670795,ミリム,51,MEDN,3132894403,1099,1,0,1,0,0
1549080122,5757,13182776,unagi,51,MEDN,1923738870,908,1,0,1,0,0
1549080122,5757,10338923,マーキュ,51,MEDN,745791480,7338,0,0,0,1,0
1549080123,0,13670795,ミリム,13670795,ミリム,2608912395,-11,0,0,0,1,0
1549080123,5757,13670795,ミリム,51,MEDN,3132894403,1101,1,0,1,0,0
1549080123,5757,13182776,unagi,51,MEDN,1923738871,1031,1,1,1,0,0
1549080123,0,13670795,ミリム,13670795,ミリム,2608912395,-12,0,0,0,1,0
1549080123,5757,13670795,ミリム,51,MEDN,3132894403,1291,1,1,1,0,0
1549080123,5757,13182776,unagi,51,MEDN,1923738871,948,1,0,1,0,0
1549080123,0,13670795,ミリム,13670795,ミリム,2608912395,-12,0,0,0,1,0
1549080123,5757,13670795,ミリム,51,MEDN,3132894403,1291,1,1,1,0,0
1549080123,5757,13182776,unagi,51,MEDN,1923738871,1031,1,1,1,0,0
1549080123,5757,12921047,フィーナ,51,MEDN,2272172706,3506,1,1,0,0,0
1549080123,5757,13747650,緋炎,51,MEDN,2620268940,4784,1,1,0,0,0
1549080123,5757,12921047,フィーナ,51,MEDN,2272172706,3506,1,1,0,0,0
1549080123,5757,12921047,フィーナ,51,MEDN,2272172706,8765,1,1,0,0,0
1549080123,5757,13182776,unagi,51,MEDN,1901223407,1315,1,0,1,0,0
1549080123,5757,10282280,飛咲　真也,51,MEDN,669993200,81028,1,0,0,0,0
1549080123,5757,13747650,緋炎,51,MEDN,1652495452,15728,1,1,0,0,0
1549080123,0,13670795,ミリム,13670795,ミリム,2608912395,-12,0,0,0,1,0
1549080123,5757,13670795,ミリム,51,MEDN,1923738870,1231,0,1,0,0,0
1549080123,5757,13182776,unagi,51,MEDN,1901223407,1326,1,0,1,0,0
1549080123,0,10977950,VV@nko,10977950,VV@nko,2608912395,-27,0,0,0,1,0
1549080123,5757,10977950,VV@nko,51,MEDN,3043390195,2748,1,0,0,0,0
1549080123,0,13670795,ミリム,13670795,ミリム,2608912395,-10,0,0,0,1,0
1549080123,5757,13670795,ミリム,51,MEDN,1923738870,1024,0,0,0,0,0
1549080123,0,10977950,VV@nko,10977950,VV@nko,2608912395,-27,0,0,0,1,0
1549080123,5757,10977950,VV@nko,51,MEDN,3043390195,2753,1,0,0,0,0
1549080123,0,13670795,ミリム,13670795,ミリム,2608912395,-12,0,0,0,1,0
1549080123,5757,13670795,ミリム,51,MEDN,1923738870,1231,0,1,0,0,0
1549080123,5757,13747650,緋炎,51,MEDN,2620268940,1516,1,0,0,0,0
1549080123,0,13670795,ミリム,13670795,ミリム,2608912395,-12,0,0,0,1,0
1549080123,5757,13670795,ミリム,51,MEDN,1923738870,1231,0,1,0,0,0
1549080123,5757,13182776,unagi,51,MEDN,1901223404,1578,1,0,1,0,0
1549080123,5757,10338923,マーキュ,51,MEDN,745791480,8794,0,0,0,1,0
1549080123,5757,13747650,緋炎,51,MEDN,2998595631,2212,1,1,0,0,0
1549080123,0,10977950,VV@nko,10977950,VV@nko,2608912395,-27,0,0,0,1,0
1549080123,5757,10977950,VV@nko,51,MEDN,3043390195,2772,1,0,0,0,0
1549080123,5757,13747650,緋炎,51,MEDN,2998595631,2212,1,1,0,0,0
1549080124,5757,13182776,unagi,51,MEDN,1901223404,1670,1,1,1,0,0
1549080124,5757,13182776,unagi,51,MEDN,1901223404,1539,1,0,1,0,0
1549080124,5757,13747650,緋炎,51,MEDN,2998595631,2212,1,1,0,0,0
1549080124,0,10977950,VV@nko,10977950,VV@nko,2608912395,-27,0,0,0,1,0
1549080124,5757,10977950,VV@nko,51,MEDN,3043390195,2753,1,0,0,0,0
